District,Taluk,Market,Commodity,Month,Arrival,Unit,Month_Num
Mysore,Mysore,MYSORE,Jowar,May,9,Quintal,5
Mysore,Mysore,MYSORE,Ladies Finger,May,1103,Quintal,5
Mysore,Mysore,MYSORE,Maize,May,313,Quintal,5
Mysore,Mysore,MYSORE,Mango (Raw-Ripe),May,6401,Quintal,5
Mysore,Mysore,MYSORE,Onion,May,6401,Quintal,5
Mysore,Mysore,MYSORE,Paddy,May,248,Quintal,5
Mysore,Mysore,MYSORE,Potato,May,6401,Quintal,5
Mysore,Mysore,MYSORE,Raddish,May,15,Quintal,5
Mysore,Mysore,MYSORE,Ragi,May,519,Quintal,5
Mysore,Mysore,MYSORE,Rice,May,6401,Quintal,5
Mysore,Mysore,MYSORE,Ridgeguard,May,1065,Quintal,5
Mysore,Mysore,MYSORE,Snakeguard,May,164,Quintal,5
Mysore,Mysore,MYSORE,Soapnut,May,3,Quintal,5
Mysore,Mysore,MYSORE,Sweet Potato,May,102,Quintal,5
Mysore,Mysore,MYSORE,Sweet Pumpkin,May,919,Quintal,5
Mysore,Mysore,MYSORE,Tamarind Fruit,May,151,Quintal,5
Mysore,Mysore,MYSORE,Tamarind Seed,May,105,Quintal,5
Mysore,Mysore,MYSORE,Thondekai,May,84,Quintal,5
Mysore,Mysore,MYSORE,Tomato,May,6401,Quintal,5
Mysore,Mysore,MYSORE,Tur Dal,May,6401,Quintal,5
Mysore,Mysore,MYSORE,Wheat,May,990,Quintal,5
Mysore,Mysore,MYSORE,Ash Gourd,Jun,244,Numbers,6
Mysore,Mysore,MYSORE,Avare,Jun,3,Quintal,6
Mysore,Mysore,MYSORE,Banana Green,Jun,197,Quintal,6
Mysore,Mysore,MYSORE,Beans,Jun,2152,Quintal,6
Mysore,Mysore,MYSORE,Beetroot,Jun,410,Quintal,6
Mysore,Mysore,MYSORE,Bengal Gramdal,Jun,750,Quintal,6
Mysore,Mysore,MYSORE,Bengalgram,Jun,1166,Quintal,6
Mysore,Mysore,MYSORE,Black Gramdal,Jun,2048,Quintal,6
Mysore,Mysore,MYSORE,Blackgram,Jun,752,Quintal,6
Mysore,Mysore,MYSORE,Bottle Gourd,Jun,372,Quintal,6
Mysore,Mysore,MYSORE,Brinjal,Jun,4078,Quintal,6
Mysore,Mysore,MYSORE,Cabbage,Jun,5502,Quintal,6
Mysore,Mysore,MYSORE,Capsicum,Jun,648,Quintal,6
Mysore,Mysore,MYSORE,Carrot,Jun,554,Quintal,6
Mysore,Mysore,MYSORE,Castor Seed,Jun,1,Quintal,6
Mysore,Mysore,MYSORE,Cauliflower,Jun,3241,Quintal,6
Mysore,Mysore,MYSORE,Coriander Seed,Jun,481,Quintal,6
Mysore,Mysore,MYSORE,Cowpea,Jun,923,Quintal,6
Mysore,Mysore,MYSORE,Cucumbar,Jun,3709,Quintal,6
Mysore,Mysore,MYSORE,Drum Stick,Jun,108,Quintal,6
Mysore,Mysore,MYSORE,Dry Chillies,Jun,788,Quintal,6
Mysore,Mysore,MYSORE,Garlic,Jun,2817,Quintal,6
Mysore,Mysore,MYSORE,Gingelly,Jun,46,Quintal,6
Mysore,Mysore,MYSORE,Green Chilly,Jun,1283,Quintal,6
Mysore,Mysore,MYSORE,Green Ginger,Jun,92,Quintal,6
Mysore,Mysore,MYSORE,Green Gramdal,Jun,681,Quintal,6
Mysore,Mysore,MYSORE,Green Peas,Jun,342,Quintal,6
Mysore,Mysore,MYSORE,Greengram,Jun,2122,Quintal,6
Mysore,Mysore,MYSORE,Groundnut,Jun,161,Quintal,6
Mysore,Mysore,MYSORE,Groundnut Seed,Jun,39,Quintal,6
Mysore,Mysore,MYSORE,Honge Seed,Jun,1,Quintal,6
Mysore,Mysore,MYSORE,Horse Gram,Jun,201,Quintal,6
Mysore,Mysore,MYSORE,Jaggery,Jun,343,Quintal,6
Mysore,Mysore,MYSORE,Ladies Finger,Jun,1220,Quintal,6
Mysore,Mysore,MYSORE,Maize,Jun,282,Quintal,6
Mysore,Mysore,MYSORE,Mango (Raw-Ripe),Jun,6401,Quintal,6
Mysore,Mysore,MYSORE,Neem Seed,Jun,849,Quintal,6
Mysore,Mysore,MYSORE,Onion,Jun,6401,Quintal,6
Mysore,Mysore,MYSORE,Paddy,Jun,1153,Quintal,6
Mysore,Mysore,MYSORE,Potato,Jun,5746,Quintal,6
Mysore,Mysore,MYSORE,Raddish,Jun,10,Quintal,6
Mysore,Mysore,MYSORE,Ragi,Jun,482,Quintal,6
Mysore,Mysore,MYSORE,Rice,Jun,6401,Quintal,6
Mysore,Mysore,MYSORE,Ridgeguard,Jun,1203,Quintal,6
Mysore,Mysore,MYSORE,Snakeguard,Jun,238,Quintal,6
Mysore,Mysore,MYSORE,Soapnut,Jun,1,Quintal,6
Mysore,Mysore,MYSORE,Sunflower,Jun,3,Quintal,6
Mysore,Mysore,MYSORE,Sweet Potato,Jun,30,Quintal,6
Mysore,Mysore,MYSORE,Sweet Pumpkin,Jun,953,Quintal,6
Mysore,Mysore,MYSORE,Tamarind Fruit,Jun,122,Quintal,6
Mysore,Mysore,MYSORE,Tamarind Seed,Jun,15,Quintal,6
Mysore,Mysore,MYSORE,Thondekai,Jun,291,Quintal,6
Mysore,Mysore,MYSORE,Tomato,Jun,6401,Quintal,6
Mysore,Mysore,MYSORE,Tur Dal,Jun,6401,Quintal,6
Mysore,Mysore,MYSORE,Wheat,Jun,2642,Quintal,6
Mysore,Mysore,MYSORE,Ash Gourd,Jul,74,Numbers,7
Mysore,Mysore,MYSORE,Avare,Jul,1,Quintal,7
Mysore,Mysore,MYSORE,Banana Green,Jul,237,Quintal,7
Mysore,Mysore,MYSORE,Beans,Jul,1801,Quintal,7
Mysore,Mysore,MYSORE,Beetroot,Jul,330,Quintal,7
Mysore,Mysore,MYSORE,Bengal Gramdal,Jul,2606,Quintal,7
Mysore,Mysore,MYSORE,Bengalgram,Jul,1934,Quintal,7
Mysore,Mysore,MYSORE,Bitter Gourd,Jul,23,Quintal,7
Mysore,Mysore,MYSORE,Black Gramdal,Jul,840,Quintal,7
Mysore,Mysore,MYSORE,Blackgram,Jul,1619,Quintal,7
Mysore,Mysore,MYSORE,Bottle Gourd,Jul,416,Quintal,7
Mysore,Mysore,MYSORE,Brinjal,Jul,3732,Quintal,7
Mysore,Mysore,MYSORE,Cabbage,Jul,5271,Quintal,7
Mysore,Mysore,MYSORE,Capsicum,Jul,537,Quintal,7
Mysore,Mysore,MYSORE,Carrot,Jul,525,Quintal,7
Mysore,Mysore,MYSORE,Cauliflower,Jul,1769,Quintal,7
Mysore,Mysore,MYSORE,Coconut,Jul,5000,Numbers,7
Mysore,Mysore,MYSORE,Coriander Seed,Jul,822,Quintal,7
Mysore,Mysore,MYSORE,Cowpea,Jul,2620,Quintal,7
Mysore,Mysore,MYSORE,Cucumbar,Jul,4073,Quintal,7
Mysore,Mysore,MYSORE,Drum Stick,Jul,82,Quintal,7
Mysore,Mysore,MYSORE,Dry Chillies,Jul,527,Quintal,7
Mysore,Mysore,MYSORE,Garlic,Jul,1827,Quintal,7
Mysore,Mysore,MYSORE,Gingelly,Jul,257,Quintal,7
Mysore,Mysore,MYSORE,Green Chilly,Jul,926,Quintal,7
Mysore,Mysore,MYSORE,Green Ginger,Jul,34,Quintal,7
Mysore,Mysore,MYSORE,Green Gramdal,Jul,400,Quintal,7
Mysore,Mysore,MYSORE,Green Peas,Jul,416,Quintal,7
Mysore,Mysore,MYSORE,Greengram,Jul,2224,Quintal,7
Mysore,Mysore,MYSORE,Groundnut,Jul,316,Quintal,7
Mysore,Mysore,MYSORE,Groundnut Seed,Jul,134,Quintal,7
Mysore,Mysore,MYSORE,Hippe Seed,Jul,28,Quintal,7
Mysore,Mysore,MYSORE,Horse Gram,Jul,188,Quintal,7
Mysore,Mysore,MYSORE,Jaggery,Jul,416,Quintal,7
Mysore,Mysore,MYSORE,Jowar,Jul,6,Quintal,7
Mysore,Mysore,MYSORE,Ladies Finger,Jul,1209,Quintal,7
Mysore,Mysore,MYSORE,Maize,Jul,909,Quintal,7
Mysore,Mysore,MYSORE,Neem Seed,Jul,6401,Quintal,7
Mysore,Mysore,MYSORE,Onion,Jul,6401,Quintal,7
Mysore,Mysore,MYSORE,Paddy,Jul,1686,Quintal,7
Mysore,Mysore,MYSORE,Potato,Jul,3748,Quintal,7
Mysore,Mysore,MYSORE,Raddish,Jul,8,Quintal,7
Mysore,Mysore,MYSORE,Ragi,Jul,1003,Quintal,7
Mysore,Mysore,MYSORE,Rice,Jul,6401,Quintal,7
Mysore,Mysore,MYSORE,Ridgeguard,Jul,1814,Quintal,7
Mysore,Mysore,MYSORE,Snakeguard,Jul,168,Quintal,7
Mysore,Mysore,MYSORE,Soapnut,Jul,4,Quintal,7
Mysore,Mysore,MYSORE,Sunflower,Jul,51,Quintal,7
Mysore,Mysore,MYSORE,Sweet Pumpkin,Jul,1143,Quintal,7
Mysore,Mysore,MYSORE,Tamarind Fruit,Jul,214,Quintal,7
Mysore,Mysore,MYSORE,Thondekai,Jul,252,Quintal,7
Mysore,Mysore,MYSORE,Tomato,Jul,6401,Quintal,7
Mysore,Mysore,MYSORE,Tur Dal,Jul,4802,Quintal,7
Mysore,Mysore,MYSORE,Wheat,Jul,1692,Quintal,7
Mysore,Mysore,MYSORE,Avare,Aug,1,Quintal,8
Mysore,Mysore,MYSORE,Banana Green,Aug,175,Quintal,8
Mysore,Mysore,MYSORE,Beans,Aug,1237,Quintal,8
Mysore,Mysore,MYSORE,Beetroot,Aug,226,Quintal,8
Mysore,Mysore,MYSORE,Bengal Gramdal,Aug,902,Quintal,8
Mysore,Mysore,MYSORE,Bengalgram,Aug,2858,Quintal,8
Mysore,Mysore,MYSORE,Black Gramdal,Aug,568,Quintal,8
Mysore,Mysore,MYSORE,Blackgram,Aug,846,Quintal,8
Mysore,Mysore,MYSORE,Bottle Gourd,Aug,321,Quintal,8
Mysore,Mysore,MYSORE,Brinjal,Aug,2137,Quintal,8
Mysore,Mysore,MYSORE,Cabbage,Aug,3583,Quintal,8
Mysore,Mysore,MYSORE,Capsicum,Aug,515,Quintal,8
Mysore,Mysore,MYSORE,Carrot,Aug,306,Quintal,8
Mysore,Mysore,MYSORE,Castor Seed,Aug,3,Quintal,8
Mysore,Mysore,MYSORE,Cauliflower,Aug,1334,Quintal,8
Mysore,Mysore,MYSORE,Chilly Capsicum,Aug,6,Quintal,8
Mysore,Mysore,MYSORE,Coriander Seed,Aug,395,Quintal,8
Mysore,Mysore,MYSORE,Cowpea,Aug,2436,Quintal,8
Mysore,Mysore,MYSORE,Cucumbar,Aug,1852,Quintal,8
Mysore,Mysore,MYSORE,Drum Stick,Aug,116,Quintal,8
Mysore,Mysore,MYSORE,Dry Chillies,Aug,1475,Quintal,8
Mysore,Mysore,MYSORE,Garlic,Aug,1748,Quintal,8
Mysore,Mysore,MYSORE,Gingelly,Aug,515,Quintal,8
Mysore,Mysore,MYSORE,Green Avare (W),Aug,29,Quintal,8
Mysore,Mysore,MYSORE,Green Chilly,Aug,814,Quintal,8
Mysore,Mysore,MYSORE,Green Gramdal,Aug,547,Quintal,8
Mysore,Mysore,MYSORE,Green Peas,Aug,412,Quintal,8
Mysore,Mysore,MYSORE,Greengram,Aug,320,Quintal,8
Mysore,Mysore,MYSORE,Groundnut,Aug,475,Quintal,8
Mysore,Mysore,MYSORE,Groundnut Seed,Aug,164,Quintal,8
Mysore,Mysore,MYSORE,Hippe Seed,Aug,3,Quintal,8
Mysore,Mysore,MYSORE,Honge Seed,Aug,5,Quintal,8
Mysore,Mysore,MYSORE,Horse Gram,Aug,359,Quintal,8
Mysore,Mysore,MYSORE,Jaggery,Aug,349,Quintal,8
Mysore,Mysore,MYSORE,Jowar,Aug,53,Quintal,8
Mysore,Mysore,MYSORE,Ladies Finger,Aug,737,Quintal,8
Mysore,Mysore,MYSORE,Maize,Aug,859,Quintal,8
Mysore,Mysore,MYSORE,Neem Seed,Aug,2838,Quintal,8
Mysore,Mysore,MYSORE,Onion,Aug,6401,Quintal,8
Mysore,Mysore,MYSORE,Paddy,Aug,175,Quintal,8
Mysore,Mysore,MYSORE,Potato,Aug,2600,Quintal,8
Mysore,Mysore,MYSORE,Raddish,Aug,10,Quintal,8
Mysore,Mysore,MYSORE,Ragi,Aug,933,Quintal,8
Mysore,Mysore,MYSORE,Rice,Aug,6401,Quintal,8
Mysore,Mysore,MYSORE,Ridgeguard,Aug,784,Quintal,8
Mysore,Mysore,MYSORE,Snakeguard,Aug,147,Quintal,8
Mysore,Mysore,MYSORE,Soapnut,Aug,5,Quintal,8
Mysore,Mysore,MYSORE,Sunflower,Aug,568,Quintal,8
Mysore,Mysore,MYSORE,Sweet Pumpkin,Aug,739,Quintal,8
Mysore,Mysore,MYSORE,Tamarind Fruit,Aug,9,Quintal,8
Mysore,Mysore,MYSORE,Thondekai,Aug,164,Quintal,8
Mysore,Mysore,MYSORE,Tomato,Aug,6401,Quintal,8
Mysore,Mysore,MYSORE,Tur Dal,Aug,2444,Quintal,8
Mysore,Mysore,MYSORE,Wheat,Aug,807,Quintal,8
Mysore,Mysore,MYSORE,Ash Gourd,Sep,64,Numbers,9
Mysore,Mysore,MYSORE,Avare,Sep,2,Quintal,9
Mysore,Mysore,MYSORE,Banana Green,Sep,169,Quintal,9
Mysore,Mysore,MYSORE,Beans,Sep,1531,Quintal,9
Mysore,Mysore,MYSORE,Beetroot,Sep,456,Quintal,9
Mysore,Mysore,MYSORE,Bengal Gramdal,Sep,1351,Quintal,9
Mysore,Mysore,MYSORE,Bengalgram,Sep,552,Quintal,9
Mysore,Mysore,MYSORE,Bitter Gourd,Sep,42,Quintal,9
Mysore,Mysore,MYSORE,Black Gramdal,Sep,513,Quintal,9
Mysore,Mysore,MYSORE,Blackgram,Sep,449,Quintal,9
Mysore,Mysore,MYSORE,Bottle Gourd,Sep,517,Quintal,9
Mysore,Mysore,MYSORE,Brinjal,Sep,3441,Quintal,9
Mysore,Mysore,MYSORE,Cabbage,Sep,4797,Quintal,9
Mysore,Mysore,MYSORE,Capsicum,Sep,982,Quintal,9
Mysore,Mysore,MYSORE,Carrot,Sep,523,Quintal,9
Mysore,Mysore,MYSORE,Cauliflower,Sep,1613,Quintal,9
Mysore,Mysore,MYSORE,Coriander Seed,Sep,40,Quintal,9
Mysore,Mysore,MYSORE,Cowpea,Sep,133,Quintal,9
Mysore,Mysore,MYSORE,Cucumbar,Sep,2923,Quintal,9
Mysore,Mysore,MYSORE,Drum Stick,Sep,191,Quintal,9
Mysore,Mysore,MYSORE,Dry Chillies,Sep,522,Quintal,9
Mysore,Mysore,MYSORE,Garlic,Sep,1685,Quintal,9
Mysore,Mysore,MYSORE,Gingelly,Sep,58,Quintal,9
Mysore,Mysore,MYSORE,Green Chilly,Sep,1195,Quintal,9
Mysore,Mysore,MYSORE,Green Ginger,Sep,38,Quintal,9
Mysore,Mysore,MYSORE,Green Gramdal,Sep,853,Quintal,9
Mysore,Mysore,MYSORE,Green Peas,Sep,23,Quintal,9
Mysore,Mysore,MYSORE,Greengram,Sep,1102,Quintal,9
Mysore,Mysore,MYSORE,Groundnut,Sep,223,Quintal,9
Mysore,Mysore,MYSORE,Groundnut Seed,Sep,575,Quintal,9
Mysore,Mysore,MYSORE,Hippe Seed,Sep,4,Quintal,9
Mysore,Mysore,MYSORE,Horse Gram,Sep,73,Quintal,9
Mysore,Mysore,MYSORE,Jaggery,Sep,115,Quintal,9
Mysore,Mysore,MYSORE,Jowar,Sep,125,Quintal,9
Mysore,Mysore,MYSORE,Ladies Finger,Sep,1051,Quintal,9
Mysore,Mysore,MYSORE,Maize,Sep,1107,Quintal,9
Mysore,Mysore,MYSORE,Methi Seeds,Sep,32,Quintal,9
Mysore,Mysore,MYSORE,Neem Seed,Sep,51,Quintal,9
Mysore,Mysore,MYSORE,Onion,Sep,6401,Quintal,9
Mysore,Mysore,MYSORE,Paddy,Sep,59,Quintal,9
Mysore,Mysore,MYSORE,Potato,Sep,1889,Quintal,9
Mysore,Mysore,MYSORE,Ragi,Sep,408,Quintal,9
Mysore,Mysore,MYSORE,Rice,Sep,6401,Quintal,9
Mysore,Mysore,MYSORE,Ridgeguard,Sep,1466,Quintal,9
Mysore,Mysore,MYSORE,Seemebadanekai,Sep,49,Quintal,9
Mysore,Mysore,MYSORE,Snakeguard,Sep,253,Quintal,9
Mysore,Mysore,MYSORE,Soapnut,Sep,17,Quintal,9
Mysore,Mysore,MYSORE,Sunflower,Sep,133,Quintal,9
Mysore,Mysore,MYSORE,Sweet Pumpkin,Sep,1189,Quintal,9
Mysore,Mysore,MYSORE,Tamarind Fruit,Sep,27,Quintal,9
Mysore,Mysore,MYSORE,Thondekai,Sep,167,Quintal,9
Mysore,Mysore,MYSORE,Tomato,Sep,6401,Quintal,9
Mysore,Mysore,MYSORE,Tur,Sep,1,Quintal,9
Mysore,Mysore,MYSORE,Tur Dal,Sep,3674,Quintal,9
Mysore,Mysore,MYSORE,Wheat,Sep,3027,Quintal,9
Mysore,Mysore,MYSORE,Ash Gourd,Oct,288,Numbers,10
Mysore,Mysore,MYSORE,Banana Green,Oct,500,Quintal,10
Mysore,Mysore,MYSORE,Beans,Oct,1409,Quintal,10
Mysore,Mysore,MYSORE,Beetroot,Oct,452,Quintal,10
Mysore,Mysore,MYSORE,Bengal Gramdal,Oct,1490,Quintal,10
Mysore,Mysore,MYSORE,Bengalgram,Oct,301,Quintal,10
Mysore,Mysore,MYSORE,Bitter Gourd,Oct,8,Quintal,10
Mysore,Mysore,MYSORE,Black Gramdal,Oct,925,Quintal,10
Mysore,Mysore,MYSORE,Blackgram,Oct,416,Quintal,10
Mysore,Mysore,MYSORE,Bottle Gourd,Oct,441,Quintal,10
Mysore,Mysore,MYSORE,Brinjal,Oct,2922,Quintal,10
Mysore,Mysore,MYSORE,Cabbage,Oct,4345,Quintal,10
Mysore,Mysore,MYSORE,Capsicum,Oct,729,Quintal,10
Mysore,Mysore,MYSORE,Carrot,Oct,492,Quintal,10
Mysore,Mysore,MYSORE,Castor Seed,Oct,3,Quintal,10
Mysore,Mysore,MYSORE,Cauliflower,Oct,1391,Quintal,10
Mysore,Mysore,MYSORE,Chilly Capsicum,Oct,131,Quintal,10
Mysore,Mysore,MYSORE,Coconut,Oct,6401,Numbers,10
Mysore,Mysore,MYSORE,Coriander Seed,Oct,51,Quintal,10
Mysore,Mysore,MYSORE,Cowpea,Oct,11,Quintal,10
Mysore,Mysore,MYSORE,Cucumbar,Oct,2480,Quintal,10
Mysore,Mysore,MYSORE,Drum Stick,Oct,163,Quintal,10
Mysore,Mysore,MYSORE,Dry Chillies,Oct,948,Quintal,10
Mysore,Mysore,MYSORE,Garlic,Oct,1671,Quintal,10
Mysore,Mysore,MYSORE,Gingelly,Oct,90,Quintal,10
Mysore,Mysore,MYSORE,Green Chilly,Oct,1079,Quintal,10
Mysore,Mysore,MYSORE,Green Ginger,Oct,67,Quintal,10
Mysore,Mysore,MYSORE,Green Gramdal,Oct,1025,Quintal,10
Mysore,Mysore,MYSORE,Green Peas,Oct,147,Quintal,10
Mysore,Mysore,MYSORE,Greengram,Oct,1145,Quintal,10
Mysore,Mysore,MYSORE,Groundnut,Oct,424,Quintal,10
Mysore,Mysore,MYSORE,Groundnut Seed,Oct,6,Quintal,10
Mysore,Mysore,MYSORE,Horse Gram,Oct,3,Quintal,10
Mysore,Mysore,MYSORE,Jaggery,Oct,151,Quintal,10
Mysore,Mysore,MYSORE,Jowar,Oct,13,Quintal,10
Mysore,Mysore,MYSORE,Ladies Finger,Oct,982,Quintal,10
Mysore,Mysore,MYSORE,Maize,Oct,482,Quintal,10
Mysore,Mysore,MYSORE,Mustard,Oct,30,Quintal,10
Mysore,Mysore,MYSORE,Onion,Oct,6401,Quintal,10
Mysore,Mysore,MYSORE,Paddy,Oct,263,Quintal,10
Mysore,Mysore,MYSORE,Potato,Oct,2117,Quintal,10
Mysore,Mysore,MYSORE,Raddish,Oct,28,Quintal,10
Mysore,Mysore,MYSORE,Ragi,Oct,272,Quintal,10
Mysore,Mysore,MYSORE,Rice,Oct,6401,Quintal,10
Mysore,Mysore,MYSORE,Ridgeguard,Oct,1177,Quintal,10
Mysore,Mysore,MYSORE,Snakeguard,Oct,288,Quintal,10
Mysore,Mysore,MYSORE,Soapnut,Oct,1,Quintal,10
Mysore,Mysore,MYSORE,Sunflower,Oct,7,Quintal,10
Mysore,Mysore,MYSORE,Sweet Pumpkin,Oct,974,Quintal,10
Mysore,Mysore,MYSORE,Tamarind Fruit,Oct,72,Quintal,10
Mysore,Mysore,MYSORE,Thondekai,Oct,144,Quintal,10
Mysore,Mysore,MYSORE,Tomato,Oct,6401,Quintal,10
Mysore,Mysore,MYSORE,Tur Dal,Oct,3011,Quintal,10
Mysore,Mysore,MYSORE,Water Melon,Oct,40,Quintal,10
Mysore,Mysore,MYSORE,Wheat,Oct,453,Quintal,10
Mysore,Mysore,MYSORE,White Pumpkin,Oct,286,Quintal,10
Mysore,Mysore,MYSORE,Ash Gourd,Nov,312,Numbers,11
Mysore,Mysore,MYSORE,Banana Green,Nov,253,Quintal,11
Mysore,Mysore,MYSORE,Beans,Nov,1434,Quintal,11
Mysore,Mysore,MYSORE,Beetroot,Nov,426,Quintal,11
Mysore,Mysore,MYSORE,Bengal Gramdal,Nov,566,Quintal,11
Mysore,Mysore,MYSORE,Bengalgram,Nov,1073,Quintal,11
Mysore,Mysore,MYSORE,Black Gramdal,Nov,1161,Quintal,11
Mysore,Mysore,MYSORE,Blackgram,Nov,519,Quintal,11
Mysore,Mysore,MYSORE,Bottle Gourd,Nov,518,Quintal,11
Mysore,Mysore,MYSORE,Brinjal,Nov,3048,Quintal,11
Mysore,Mysore,MYSORE,Cabbage,Nov,6025,Quintal,11
Mysore,Mysore,MYSORE,Capsicum,Nov,601,Quintal,11
Mysore,Mysore,MYSORE,Carrot,Nov,469,Quintal,11
Mysore,Mysore,MYSORE,Castor Seed,Nov,2,Quintal,11
Mysore,Mysore,MYSORE,Cauliflower,Nov,1422,Quintal,11
Mysore,Mysore,MYSORE,Coconut,Nov,6401,Numbers,11
Mysore,Mysore,MYSORE,Coriander Seed,Nov,593,Quintal,11
Mysore,Mysore,MYSORE,Cowpea,Nov,243,Quintal,11
Mysore,Mysore,MYSORE,Cucumbar,Nov,3180,Quintal,11
Mysore,Mysore,MYSORE,Drum Stick,Nov,107,Quintal,11
Mysore,Mysore,MYSORE,Dry Chillies,Nov,793,Quintal,11
Mysore,Mysore,MYSORE,Garlic,Nov,3230,Quintal,11
Mysore,Mysore,MYSORE,Gingelly,Nov,5,Quintal,11
Mysore,Mysore,MYSORE,Green Chilly,Nov,1020,Quintal,11
Mysore,Mysore,MYSORE,Green Ginger,Nov,52,Quintal,11
Mysore,Mysore,MYSORE,Green Gramdal,Nov,1387,Quintal,11
Mysore,Mysore,MYSORE,Green Peas,Nov,120,Quintal,11
Mysore,Mysore,MYSORE,Greengram,Nov,664,Quintal,11
Mysore,Mysore,MYSORE,Groundnut,Nov,1326,Quintal,11
Mysore,Mysore,MYSORE,Groundnut Seed,Nov,353,Quintal,11
Mysore,Mysore,MYSORE,Horse Gram,Nov,105,Quintal,11
Mysore,Mysore,MYSORE,Jaggery,Nov,337,Quintal,11
Mysore,Mysore,MYSORE,Jowar,Nov,3,Quintal,11
Mysore,Mysore,MYSORE,Ladies Finger,Nov,1202,Quintal,11
Mysore,Mysore,MYSORE,Maize,Nov,981,Quintal,11
Mysore,Mysore,MYSORE,Navane,Nov,65,Quintal,11
Mysore,Mysore,MYSORE,Niger Seed,Nov,1,Quintal,11
Mysore,Mysore,MYSORE,Onion,Nov,6401,Quintal,11
Mysore,Mysore,MYSORE,Paddy,Nov,114,Quintal,11
Mysore,Mysore,MYSORE,Potato,Nov,4190,Quintal,11
Mysore,Mysore,MYSORE,Raddish,Nov,12,Quintal,11
Mysore,Mysore,MYSORE,Ragi,Nov,883,Quintal,11
Mysore,Mysore,MYSORE,Rice,Nov,6401,Quintal,11
Mysore,Mysore,MYSORE,Ridgeguard,Nov,1120,Quintal,11
Mysore,Mysore,MYSORE,Snakeguard,Nov,181,Quintal,11
Mysore,Mysore,MYSORE,Soapnut,Nov,1,Quintal,11
Mysore,Mysore,MYSORE,Sunflower,Nov,9,Quintal,11
Mysore,Mysore,MYSORE,Sweet Pumpkin,Nov,988,Quintal,11
Mysore,Mysore,MYSORE,Tamarind Fruit,Nov,7,Quintal,11
Mysore,Mysore,MYSORE,Thondekai,Nov,290,Quintal,11
Mysore,Mysore,MYSORE,Tomato,Nov,6401,Quintal,11
Mysore,Mysore,MYSORE,Tur,Nov,2,Quintal,11
Mysore,Mysore,MYSORE,Tur Dal,Nov,3279,Quintal,11
Mysore,Mysore,MYSORE,Water Melon,Nov,14,Quintal,11
Mysore,Mysore,MYSORE,Wheat,Nov,985,Quintal,11
Mysore,Mysore,MYSORE,Ash Gourd,Dec,882,Numbers,12
Mysore,Mysore,MYSORE,Banana Green,Dec,52,Quintal,12
Mysore,Mysore,MYSORE,Beans,Dec,1626,Quintal,12
Mysore,Mysore,MYSORE,Beetroot,Dec,624,Quintal,12
Mysore,Mysore,MYSORE,Bengal Gramdal,Dec,1000,Quintal,12
Mysore,Mysore,MYSORE,Bengalgram,Dec,481,Quintal,12
Mysore,Mysore,MYSORE,Bitter Gourd,Dec,50,Quintal,12
Mysore,Mysore,MYSORE,Black Gramdal,Dec,1095,Quintal,12
Mysore,Mysore,MYSORE,Blackgram,Dec,120,Quintal,12
Mysore,Mysore,MYSORE,Bottle Gourd,Dec,545,Quintal,12
Mysore,Mysore,MYSORE,Brinjal,Dec,3163,Quintal,12
Mysore,Mysore,MYSORE,Cabbage,Dec,5145,Quintal,12
Mysore,Mysore,MYSORE,Capsicum,Dec,982,Quintal,12
Mysore,Mysore,MYSORE,Carrot,Dec,684,Quintal,12
Mysore,Mysore,MYSORE,Castor Seed,Dec,7,Quintal,12
Mysore,Mysore,MYSORE,Cauliflower,Dec,1546,Quintal,12
Mysore,Mysore,MYSORE,Chilly Capsicum,Dec,427,Quintal,12
Mysore,Mysore,MYSORE,Coconut,Dec,3101,Numbers,12
Mysore,Mysore,MYSORE,Coriander Seed,Dec,425,Quintal,12
Mysore,Mysore,MYSORE,Cowpea,Dec,3879,Quintal,12
Mysore,Mysore,MYSORE,Cucumbar,Dec,3310,Quintal,12
Mysore,Mysore,MYSORE,Drum Stick,Dec,25,Quintal,12
Mysore,Mysore,MYSORE,Dry Chillies,Dec,361,Quintal,12
Mysore,Mysore,MYSORE,Garlic,Dec,1607,Quintal,12
Mysore,Mysore,MYSORE,Gingelly,Dec,62,Quintal,12
Mysore,Mysore,MYSORE,Green Avare (W),Dec,113,Quintal,12
Mysore,Mysore,MYSORE,Green Chilly,Dec,1288,Quintal,12
Mysore,Mysore,MYSORE,Green Ginger,Dec,297,Quintal,12
Mysore,Mysore,MYSORE,Green Gramdal,Dec,1780,Quintal,12
Mysore,Mysore,MYSORE,Green Peas,Dec,59,Quintal,12
Mysore,Mysore,MYSORE,Greengram,Dec,652,Quintal,12
Mysore,Mysore,MYSORE,Groundnut,Dec,3981,Quintal,12
Mysore,Mysore,MYSORE,Groundnut Seed,Dec,315,Quintal,12
Mysore,Mysore,MYSORE,Honge Seed,Dec,1,Quintal,12
Mysore,Mysore,MYSORE,Horse Gram,Dec,3545,Quintal,12
Mysore,Mysore,MYSORE,Jaggery,Dec,113,Quintal,12
Mysore,Mysore,MYSORE,Jowar,Dec,33,Quintal,12
Mysore,Mysore,MYSORE,Knool Khol,Dec,36,Quintal,12
Mysore,Mysore,MYSORE,Ladies Finger,Dec,1138,Quintal,12
Mysore,Mysore,MYSORE,Maize,Dec,812,Quintal,12
